ID,Tweet,Target,Stance,FOL,FOLC,Pred
833,"I'm trying to explain how its bad for men to but this #feminist is calling me a liar, #womanagainstfeminism #wtf",Feminist Movement,AGAINST,"∀x ((is bad(is the feminist movement(x)) ∧ calls y a liar(x, speaker)) → opposes(is the feminist movement(x)))","Oppose the given target ""Feminist Movement""",opposed
834,men need to stop going along with feminists. it's giving them reason to think they're right.,Feminist Movement,AGAINST,∀x ((is a man(x) ∧ supports the feminist movement(x)) → believes they are right(x)) → is opposed(Feminist Movement),"Oppose the given target ""Feminist Movement""",opposed
835,Bieber showed off his butt and no one slut shamed him but god forbid if we women wear shorts #doublestandards #sexism,Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the feminist movement(x)),"no attitude given the target ""Feminist Movement""",neutral
836,The feds are still planning to put a woman on the $10 dollar bill #abouttime #equalityforall #historychanged,Feminist Movement,FAVOR,∀x (is the feminist movement(x) → is supported(x)),"Support the given target ""Feminist Movement""",support
837,"If a man wants abortion but the woman wants to keep it, why on earth should he pay for child support? #doublestandards",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
838,"Sleezy men: DO NOT catcall at me and @emmalizrizz while we're out walking. It's NOT welcome, attractive or harmless.",Feminist Movement,FAVOR,∀x ((is catcalling(x) → ¬is welcome(x)) ∧ (is catcalling(x) → ¬is attractive(x)) ∧ (is catcalling(x) → ¬is harmless(x))),"Support the given target ""Feminist Movement""",support
839,"Men are from Earth, women are from Earth. Deal with it. - George Carlin #QuotesOfTheDay #EqualityForAll #equality",Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)),"no attitude given the target ""Feminist Movement""",neutral
840,"Celebrities, please stop declaring yourselves ""not a feminist"" and coloring it with a different term. #equality #samething",Feminist Movement,FAVOR,"∀x ((declares themselves as ""not a feminist""(x) ∧ uses a different term(x)) → is the feminist movement(x)) ∧ implies equality(x)","Support the given target ""Feminist Movement""",support
841,"Women in the middle east get stoned to death for being raped but hey, check out the new friend icon in facebook!",Feminist Movement,FAVOR,∀x ((faces severe punishment for being raped(x) ∧ shifts focus to a new friend icon on Facebook(x)) → ¬is the feminist movement(x)),"Opposed to the given target ""Feminist Movement""",opposed
842,"There really are days when I'm ashamed to admit I share gene's with some people, today is one of those days.",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
843,"I hate it when ignorant losers say ""another feminist cured."" I don't need to be cured for wanting to be treated like a person.",Feminist Movement,FAVOR,∀x ((is derogatory(x) ∧ is the feminist movement(x)) → ¬supports the feminist movement(x)),"Support the given target ""Feminist Movement""",support
844,#GamerGate tag is about games Other things? They have their own tags: #SJWlogic #SaveTheCover #ShirtStorm,Feminist Movement,NONE,"∀x (is the #GamerGate tag(x) ∧ ¬is about y(x, is the Feminist Movement(x)))","Opposed to the given target ""Feminist Movement""",opposed
845,The shaming we do around celebrity choices in photoshoots is highly related to the principles behind,Feminist Movement,NONE,∀x (is shaming around celebrity choices in photoshoots(x) → (is related to(x) ∧ is the principles behind(x))),"Support the given target ""Feminist Movement""",support
846,Why are you afraid of me when I open my mouth but not when I open my legs?,Feminist Movement,FAVOR,∀x ((is afraid(x) ∧ opens their mouth(x)) → (is afraid(x) ∧ ¬opens their legs(x))),"Oppose the given target ""Feminist Movement""",opposed
847,@Paula0422 btw if you like Chris Brown I WILL SET YOU TO FLAMES WITH MY SPARK FARTS! #rhianna,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
848,"The anti-gamergate people have behaved abominably, and have no moral ground from which to stand in judgement. #gamergate #antiSJW",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
849,"Unless u have a health or physiological problem, u should not be proud of ur overweight body! #health",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
850,What young woman doesn't want to be #sugarbaby? It's far better than slaving away in a cubicle for nothing. #sugardaddy,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
851,@StacyLGage @mylittlepwnies3 because i need the whole world to validate my vagina,Feminist Movement,AGAINST,∀x ((wants validation for their vagina(x) ∧ wants the whole world to validate(x)) → ¬is related to the feminist movement(x)),"No clear attitude given the target ""Feminist Movement""",neutral
852,"I decided to watch The Stepford Wives and I hope the women go back to normal and smash the patriarchy it's big, dumb face.",Feminist Movement,FAVOR,∀x ((hopes for a certain outcome(x) ∧ goes back to normal(x) ∧ smashes the patriarchy(x)) → is the feminist movement(x)),"Support the given target ""Feminist Movement""",support
853,@Lauren_Southern @PressForTruth @moen_tim spank them feminist fascists! #SpankAFeminist,Feminist Movement,AGAINST,∀x (is the feminist movement(x) → is opposed(x)),"Oppose the given target ""Feminist Movement""",opposed
854,"girls: ""why don't boys like this go to my school"" boys: ""wish girls like this went to my school"" girls: unrealistic standards",Feminist Movement,AGAINST,∀x ((¬is mentioned(x) ∧ ¬is referenced(x)) → ¬represents the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
855,"girl: *bikini photo* girls: slut Justin Bieber: *butt naked* girls: "" ""lemme see the front"" LOL BUT YOU'RE A FEMINIST",Feminist Movement,AGAINST,∀x ((is the Feminist Movement(x) ∧ ¬is opposed(x)) → ¬is opposed(x)),"Oppose the given target ""Feminist Movement""",opposed
856,The Office Cinderella: When a female is considered as not-giving-100%-to-work because she comes and leaves office on time. #women,Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
857,@watchyoomouth_ @SCbchbum are you fucking KIDDING ME? so you're saying that justifies rape? #rapeculture #smdh,Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
858,I need feminism because: A man in a room full of women is ecstatic. A woman in a room full of men is terrified.,Feminist Movement,FAVOR,"∀x ((is a man(x) ∧ is in a room(x) ∧ is a woman(y) ∧ is in a room(y)) → (eperiences y(x, is ecstatic) ∧ eperiences y(y, is terrified)))","Support the given target ""Feminist Movement""",support
859,"Tomorrow, we gone see think pieces on @KeyAndPeele 's pirate skit. #wesayyoho #butwedontsayho #cuzhoisdisrespectfulyo #kinda",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
860,"In the United States, when an unmarried man has a baby, his partner can give it up without his consent. #Patriarchy",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
861,Marriage is driving under the influence of hormonal alcohol & divorce is the morally painful sobriety the day after.,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
862,Feminists grades in science class usually are as bad as the abysmal success rate of marriage. #GamerGate #NotYourSh...,Feminist Movement,AGAINST,∀x (is a feminist(x) → ('s grades in science class are bad(x) ∧ (is the success rate of marriage(x) ∧ is abysmal(x)))),"Opposed to the given target ""Feminist Movement""",opposed
863,@BOZARbrussels is this how @UN_Women sees #genderequality ? Only #women with arms like #men ? #stopmarriagebill #fakecases @UN,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
864,@shoe0nhead surely it needs both to be side by side? Looks like the woman is now in front. Is that not what u were worried about?,Feminist Movement,AGAINST,∀x ¬is the Feminist Movement(x),"no attitude given the target ""Feminist Movement""",neutral
865,@PH4NT4M @MarcusChoOo @CheyenneWYN women. The term is women. Misogynist!,Feminist Movement,FAVOR,∀x ((is women(x) → ¬is misogynist(x)) ∧ (is misogynist(x) → is an insult(x))),"Opposed to the given target ""Feminist Movement""",opposed
866,The stupidity of feminists is fucking hilarious! #sorrynotsorry,Feminist Movement,AGAINST,∀x (is a feminist(x) → ¬is hilarious(x)),"Opposed to the given target ""Feminist Movement""",opposed
867,I've seen many defeated men in life but never a defeated woman~Sir Fazle Abed #WomenEmpowerment #quote #quoteoftheday #wisdom,Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)),"no attitude given the target ""Feminist Movement""",neutral
868,Feminism is a hate group!! - anti fem Twitter user that does nothing but harass and spread hate.,Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → (is a hate group(x) ∧ harasses(x) ∧ spreads hate(x))),"Oppose the given target ""Feminist Movement""",opposed
869,@caitlinwinner Ladies in front of men is equality apparently,Feminist Movement,AGAINST,"∀x ∀y ((is a lady(x) ∧ is a man(y)) → is in front of y(x, y)) ∧ (is in front of y(x, y) → is equality(x)) ∧ is the Feminist Movement(x)","Oppose the given target ""Feminist Movement""",opposed
870,Expel them_ #male millionaires from society! All Rights for women and children! Stop #children #women trafficking!,Feminist Movement,FAVOR,∀x ((is the Feminist Movement(x) → supports women's rights(x)) ∧ (is the Feminist Movement(x) → opposes male millionaires(x)) ∧ (is the Feminist Movement(x) → opposes trafficking of women and children(x))),"Support the given target ""Feminist Movement""",support
871,Saw something about Facebook moving the gender icons around. Women are officially not living in the shadow of a man! #InternetWin,Feminist Movement,FAVOR,∀x ((represents the feminist movement(x) ∧ signifies women(x)) → is seen as a win(x)),"Support the given target ""Feminist Movement""",support
872,Clothes with size number oppress woman . Remove them. #thisoppresseswomen,Feminist Movement,FAVOR,∀x ((is clothes(x) ∧ has a size number(x)) → oppresses women(x)) ∧ (should be removed(x) → is related to the feminist movement(x)),"Support the given target ""Feminist Movement""",support
873,Why do #women take their husban's name?Why not the other way round?Let's start #Itookhername!!!us #gender #genderequity,Feminist Movement,FAVOR,∀x ((supports the feminist movement(x) ∧ ¬(x = #Itookhername)) → is the feminist movement(x)),"Support the given target ""Feminist Movement""",support
