ID,Tweet,Target,Stance,Ans,needbkl,restated_sentence,extracted_knowledge
943,"Hillarity claims no subpoenas, get put in her place with photographic evidence... So trustworthy... #WhatILearnedToday",Hillary Clinton,AGAINST,∀x ((claims something(x) ∧ makes false statements(x)) ∨ ¬is trustworthy(x)) → is opposed(x) → opposed,1,"Hillary Clinton claimed that there were no subpoenas, but she was proven wrong with the help of photographic evidence. This raises doubts about her trustworthiness. #WhatILearnedToday",
944,"Hillary has flipped yet again, and is now pro-sanctuary cities.",Hillary Clinton,AGAINST,∀x (has flipped(x) ∧ is pro-sanctuary cities(x)) → is opposed(x) → opposed,1,Hillary Clinton has changed her position on sanctuary cities and is now supporting them.,
945,"Hillary says people should and do trust her, phew wee I am glad she finally got that issue behind her.",Hillary Clinton,AGAINST,∀x ((says something(x) ∧ is trusted(x)) ∧ resolves an issue(x)) → support,1,"Hillary Clinton stated that individuals should trust her, and that they already do. The use of the phrase 'phew wee' indicates relief and the belief that this was a significant issue for her that has now been resolved.",
946,@LMdonney @HillaryClinton Thank you Carol 4your support and work in pursuit of electing @HillaryClinton POTUS.  #ITrustHillary,Hillary Clinton,FAVOR,"∀x (epresses gratitude for y(x, Hillary Clinton) ∧ works in pursuit of y(x, Hillary Clinton) ∧ elects y(x, Hillary Clinton) ∧ trusts y(x, Hillary Clinton)) → support",1,Thank you Carol for your support and work in pursuit of electing Hillary Clinton as President of the United States. I trust Hillary. #ITrustHillary,
947,"Pondering why virtually all of my female friends, regardless of party, say they find Hillary annoying.",Hillary Clinton,AGAINST,∀x (is a female friend(x) → finds Hillary annoying(x)) → neutral,1,"I am thinking about the reason why almost all of my female friends, no matter which political party they support, express their annoyance towards Hillary Clinton.",
948,@HillaryClinton @TheDemocrats How many Xanax does this wretched bitch need to sleep at night?,Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ is referred to with a derogatory term(x)) ∨ is questioned about medication(x)) → is opposed(x) → opposed,1,"How many Xanax pills does Hillary Clinton, the target of this message, need to consume in order to get a good night's sleep? The message is directed at both Hillary Clinton and the Democratic Party.",
949,Hillary Clinton is the only one who can turn this country around we don't need another man in the office. #endsexism,Hillary Clinton,FAVOR,∀x ((is Hillary Clinton(x) → can turn this country around(x)) ∧ (is a man(x) → ¬is in the office(x)) ∧ is seist(x)) → support,1,"Hillary Clinton is the only candidate capable of improving the country's situation, and we don't need another male candidate running for the presidency. The hashtag #endsexism implies the need to eliminate gender discrimination in politics.",
950,"Republican on facebook said :If it comes down to a choice between Donald Trump and Hillary,  I'm not voting!",Hillary Clinton,AGAINST,"∀x ((has a choice between y(x, is Donald Trump) ∨ has a choice between y(x, is Hillary Clinton)) → ¬is voting(x)) → opposed",1,"A Republican person on Facebook expressed that if they had to make a decision between voting for Donald Trump or Hillary Clinton, they would not choose either.",
951,"At the end of the day, support the candidate w/best chance of beating the progressive democrat.  Don't stay home.  #UniteRight",Hillary Clinton,AGAINST,∀x ((is a candidate(x) ∧ has the best chance of beating the progressive democrat(x) ∧ is a progressive democrat(x)) → ¬should be supported(Hillary Clinton)) → opposed,1,"At the end of the day, it's important to support the candidate with the best chance of defeating the progressive democrat. Don't abstain from voting. Let's unite and choose wisely. #UniteRight",
952,@sgtis0905 @UnPoliticalPrty Never forget @emaleroland #Benghazi Shackle the criminal element,Hillary Clinton,AGAINST,∀x ((is mentioned(x) ∧ (is associated with the criminal element(x) ∨ is associated with the Benghazi incident(x))) → is opposed(x)) → opposed,1,"Let's not forget about the Benghazi incident, and hold Hillary Clinton accountable for it. This is a call to restrain any criminal activities associated with her.",
953,"One wonders, if your Government ignores the law, the rest of us can too right?  Just say no to",Hillary Clinton,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The Government should uphold the law and reject the notion of disregarding it. The sentence mentions Hillary Clinton.

Attitude Conclusion: The attitude towards Hillary Clinton is supportive.

First-order logic:
U(x): x upholds the law.
R(x): x rejects the notion of disregarding the law.
M(x): x mentions Hillary Clinton.
Support: ∀x ((U(x) ∧ R(x)) ∧ M(x))",0,"One might wonder, that if the Government neglects to follow the law, can we disregard it as well? Let's reject this notion and uphold the law. #HillaryClinton",
954,"It just depends on what the  definition of the word ""subponea"" is...  #subponea",Hillary Clinton,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The definition of 'subpoena' is dependent on the context of its usage.

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral.",0,It depends on how one defines the term 'subpoena'. #subpoena,
955,"Spitting on clergy.  Burning the American flag.  Shaming American ideology.  It's Obama's America, and @HillaryClinton loves it.",Hillary Clinton,AGAINST,"∀x (loves y(x, Obama's America)) → support",1,"People are spitting on clergy, burning the American flag and shaming American ideology in Obama's America which is liked by Hillary Clinton.",
956,"@donnabrazile @DougHeye So this woman does one thing to help. She's GOP - she's, ultimately, the enemy - don't doubt it",Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ is GOP(x)) → is the enemy(x)) → opposed,1,"Donna Brazile and Doug Heye are being discussed. The author of the tweet believes that Donna Brazile did one thing to help and that she is a member of the GOP, and therefore, she is ultimately the enemy. The author advises not to doubt this.",
957,"@MarkBratlien Hi Mark, thank you so much for your follow, may God bless you and yours.  #freeallfour",Hillary Clinton,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Hillary Clinton'

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
H(x): x is Hillary Clinton.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬H(x))",0,"Hello Mark Bratlien, thank you for following me. I wish God's blessings upon you and your loved ones. Also, please join the movement to free all four people. #freeallfour",
958,"@szabosolicitors Thanks for the follow counselor, may God bless you and your family !  #freeallfour",Hillary Clinton,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Hillary Clinton'

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
H(x): x is Hillary Clinton.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬H(x))",0,"Thank you for following me, szabosolicitors. I hope God blesses you and your loved ones. We need to free all four of them. #freeallfour",
959,"@jjauthor Janie, I am honored to be followed by you, thank you and God bless you.  #freeallfour",Hillary Clinton,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Hillary Clinton'

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
H(x): x is Hillary Clinton.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬H(x))",0,"Janie, I am honored that you are following me on Twitter. Thank you and may God bless you. Let's free all four. #freeallfour",
960,"@FaithWarJournal Thank You for the follow, may God bless you all !  #freeallfour",Hillary Clinton,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Hillary Clinton'

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
H(x): x is Hillary Clinton.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬H(x))",0,Thank you for following me on Twitter. May God bless you all! Let's work towards freeing all four of whoever is being referred to. #freeallfour,
961,@lylafmills Simple. A revolution Two Independence Days And a clean slate. #2ndamendment #REMEMBERBENGHAZI2016 #PATRIOTSWILLRISE,Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,1,"It's simple, the solution is a revolution that consists of two Independence Days and starting anew. The tweet includes the hashtags - #2ndamendment, #REMEMBERBENGHAZI2016, and #PATRIOTSWILLRISE.",
962,So over 20 million government employees got their private info stolen. Has anyone checked @HillaryClinton server?  #2016 #Fail,Hillary Clinton,AGAINST,∀x ((is mentioned(x) ∧ is questioned(x)) → is Hillary Clinton(x)) → is opposed(Hillary Clinton) → opposed,1,More than 20 million government employees have had their private information stolen. The writer is questioning if anyone has checked the server of Hillary Clinton. The hashtags used are #2016 and #Fail.,
963,The rebel flag flew off the pole & pulled trigger on gun that fired by itself  liberal dementia growing  daily #2a #rebelflag,Hillary Clinton,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The tweeter mentioned liberal dementia and used hashtags related to the second amendment and rebel flag.

Attitude Conclusion: The attitude towards Hillary Clinton is Opposed.

First-order logic:
H(x): x is Hillary Clinton.
M(x): x is mentioned.
L(x): x has liberal dementia.
S(x): x is related to the second amendment.
R(x): x is related to the rebel flag.
O(x): x is opposed.

Opposed: ∀x ((H(x) ∧ M(x)) → (L(x) ∧ (S(x) ∨ R(x)) → O(x)))",0,"According to a tweet, someone claimed that the rebel flag fell off its pole, unintentionally pulled the trigger on a gun, and fired by itself. The tweeter then mentioned liberal dementia is growing daily and used the hashtags #2a, which stands for the second amendment, and #rebelflag.",
