ID,Tweet,Target,Stance,FOL,FOLC,Pred
652,RT @Tone_Rowdy: How can this country move on from its racist past when it's leaders won't... #OurLivesMatter,Donald Trump,NONE,∀x ((is a leader(x) ∧ ¬is helping the country move on from its racist past(x)) → is opposed(is Donald Trump(x))),"Opposed to the given target ""Donald Trump""",opposed
653,"WE Love Mexicans,WE Respect your Work Ethic,Your Love of Family,Your Loyalty,Your FOOD &Your Love Of God! Lets ALL Get JOBS,VOTE",Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
654,".@Ashlandgirl101 @Braveheart_USA Don't just say ""no"" to Killary - work tirelessly to put her in prison - where she belongs.",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
655,@RepTomEmmer Were you able to keep those riff raff constituents in line with RINO Headquarters --> @GOP invasion program?,Donald Trump,NONE,"∀x ((is mentioned(x) ∧ is associated with(x, 'RINO Headquarters')) ∨ (is mentioned(x) ∧ is associated with(x, 'GOP invasion program'))) → is opposed(Donald Trump)","Opposed to the given target ""Donald Trump""",opposed
656,Can #nikkireed & #iansomerhalder stop fucking in public for 1 day. doing nothing for his image #attentionwhore he's worse than,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
657,They only did they gay marriage thing to get our attention off of all the shootings lately...,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
658,Hey montel: shut the fuck up! How does that grab you?,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
659,Apparently #Trump values riches so much he can't afford values. #Trumpelstiltskin,Donald Trump,AGAINST,"∀x (values y(x, is riches) ∧ ¬values y(x, is values)) → is opposed(x)","Oppose the given target ""Donald Trump""",opposed
660,I am not sure who is coming from other countries but I will assume they must be bad cause I am rich.,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
661,Trump wasn't precise but he's no bigot. employs thousands. contributed millions to charity. And loves America.not corrupt.capable,Donald Trump,FAVOR,∀x (¬is a bigot(x) ∧ employs thousands(x) ∧ contributed millions to charity(x) ∧ loves America(x) ∧ is not corrupt(x) ∧ is capable(x)),"Support the given target ""Donald Trump""",support
662,Tuesday AM #TrumpDump on horizon. I can see Chris Christie being victim. NBC for sure. Anyone else? #TellingItLikeItIs,Donald Trump,AGAINST,∀x ((is mentioned(x) ∧ is the target(x)) → (is mentioned in a negative contet(x) ∧ is the subject of criticism or negative attention(x))),Opposed to the given target 'Donald Trump',opposed
663,"RNC Chairman pleads with Trump to tone it down. I say, Ramp-it-up",Donald Trump,FAVOR,"∀x (pleads with y(x, is Donald Trump) → ¬suggests ramping it up(x))","Support the given target ""Donald Trump""",support
664,@realDonaldTrump you work on the Mexican wall and I will focus on the Canadian wall!! #trueenemy #Christie2016,Donald Trump,AGAINST,is opposed(Donald Trump),"Oppose the given target ""Donald Trump""",opposed
665,The more Big&Rich hates @realDonaldTrump The more Little&Poor follows him 3103K @HillaryClinton 3810K #Election2016 #Hillary2016,Donald Trump,AGAINST,"∀x (hates y(x, @realDonaldTrump) → is opposed(x))","Opposed to the given target ""Donald Trump""",opposed
666,"July 4th occurs on Ramadan. Since 911, this is most concern I've seen FBI, Homeland Security and the Police'- Rep Peter King",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
667,There is no scarcity. There is no lack. No need for poverty. We are only victims of robbery by our leaders. #LiberateYourself,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
668,@andersoncooper #AC360 @ac360 @ananavarro < WHY IS YOUR HISPANIC LATINO ASS SAYING @realDonaldTrump SAID DISGRACEFUL THINGS?,Donald Trump,FAVOR,∀x (said disgraceful things(x) → ¬is Donald Trump(x)),"Opposed to the given target ""Donald Trump""",opposed
669,"@realDonaldTrump suing Univision & NBC because they cut you off. UGH great political move, because we need a greedy President!",Donald Trump,AGAINST,∀x ((is suing Univision & NBC(x) ∧ is cut off(x)) ∧ (is a great political move(x) ∧ is greedy(x))) → ¬is a suitable candidate for President(x),"Opposed to the given target ""Donald Trump""",opposed
670,#KellyFile remember the days when we believed #SCOTUS would follow the #constitution well they gone,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
671,Everything Donald Trump said was 100% true though.,Donald Trump,FAVOR,∀x (said everything that was 100% true(x)),"Support the given target ""Donald Trump""",support
672,@GreggJarrett @FoxNews @GeekGirl2u @realDonaldTrump will do fine with legal Latino voters. #MakeAmericaGreatAgain,Donald Trump,FAVOR,∀x (is Donald Trump(x) → will do fine with legal Latino voters(x)),"Support the given target ""Donald Trump""",support
673,"One of the key problems today is that politics is such a disgrace, good people don't go into government. - @realDonaldTrump",Donald Trump,FAVOR,∀x ((is politics(x) ∧ is a disgrace(x)) → ¬is a good person(x)) ∧ is a key problem(x) ∧ Donald Trump,"Support the given target ""Donald Trump""",support
674,@realDonaldTrump it's crazy how cowardly these big corporations are. I swear I'm campaigning for you !!!!!,Donald Trump,FAVOR,∀x ((x = @realDonaldTrump → is supported(is Donald Trump(x))) ∧ (is a big corporation(x) → is cowardly(x))),"Support the given target ""Donald Trump""",support
675,"@realDonaldTrump just so you know White people have more of a ""Rapist"" title, than Hispanics. #NotBeingRasist #DoResearch",Donald Trump,AGAINST,is opposed(is Donald Trump),"Opposed to the given target ""Donald Trump""",opposed
676,"We are now witnessing possibly the most disastrous attempt to run for presidency ever, courtesy of @realDonaldTrump #Fail",Donald Trump,AGAINST,∀x ((is attempting to run for presidency(x) ∧ is described as disastrous(x)) → is opposed(x)),"Oppose the given target ""Donald Trump""",opposed
677,"#macys ""We have no tolerance for discrimination in any form,"" I thought the left preached tolerance. Not discrimination but truth",Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
678,Congrats to the @GOP for having @realDonaldTrump in first place amongst its 2016 candidates. #GOP2016 #Jeb2016 #walker2016,Donald Trump,FAVOR,∀x ((is Donald Trump(x) ∧ is a candidate(x)) → is in first place(x)) ∧ is the GOP(Donald Trump),"Support the given target ""Donald Trump""",support
679,I guess NBC does not like to hear the truth.,Donald Trump,FAVOR,∀x ((is Donald Trump(x) → likes to hear the truth(x)) ∧ (is NBC(x) → ¬likes to hear the truth(x))),"Support the given target ""Donald Trump""",support
680,Maybe #KathrynSteinle should have been wearing a rainbow T-Shirt.... The public would be more outraged.,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
681,.@realDonaldTrump is the real deal folks. He tells the truth. Get used to it!,Donald Trump,FAVOR,∀x ((is Donald Trump(x) → is the real deal(x)) ∧ (is Donald Trump(x) → tells the truth(x))),"Support the given target ""Donald Trump""",support
682,@avocadofact only 2% of illegals work farm jobs,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
683,"The way @realDonaldTrump is taking flak, he must be over the target.",Donald Trump,AGAINST,∀x ((is Donald Trump(x) ∧ is taking flak(x)) → is over the target(x)),"Support the given target ""Donald Trump""",support
684,"Following his recent comments about immigrants, do you think Donald Trump's business interests will suffer? #Trump",Donald Trump,AGAINST,∀x (made comments about immigrants(x) → 's business interests will suffer(x)),"Support the given target ""Donald Trump""",support
685,Blessed is the nation whose God is Lord. Psalm 33:12,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
686,@Colin_McManus7 2016 is the first election I can vote in and I am proudly voting for @realDonaldTrump #trumpforpresident,Donald Trump,FAVOR,∀x (is voting for Donald Trump(x) → is supportive(x)),"Support the given target ""Donald Trump""",support
687,A vote against Trump is a vote against America,Donald Trump,FAVOR,"∀x (is Donald Trump(x) → Voting for is equivalent to voting against y(x, is America))","Support the given target ""Donald Trump""",support
688,"@realDonaldTrump You have our backs, and we have yours. You have my vote. Boycotting anyone who opposes your patriotism. We need",Donald Trump,FAVOR,∀x ((is Donald Trump(x) ∧ has our backs(x)) ∧ has my vote(x) ∧ (opposes Trump's patriotism(x) → is boycotted(x))),"Support the given target ""Donald Trump""",support
689,25% of Mexico has INVADED AMERICA - & CONTINUES to OCCUPY us yet POS #RINO phony #Jeb BLAMES #TRUMP for telling the TRUTH! -,Donald Trump,FAVOR,"∀x (blames y(x, Donald Trump) ∧ tells the truth(Donald Trump) ∧ invades y(Mexico, America) ∧ occupies y(Mexico, America)) → is supportive(Donald Trump)","Support the given target ""Donald Trump""",support
690,@TPM Forget #AnnCoulter. Faux's #Hannity & #KellyFile have an endless supply of ignorant #GOP summer interns. #RWNJ #tcot,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
691,"And ask for handouts @jjauthor: When your family is short of money, do you take Lib option to increase spending? #racism",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
692,nothing about obamacare changed today what changed is the total exposure of anti-constitutional terrorism at the supremecourt,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
693,"@ericbolling Juan says status quo is not working. Remember ""Detente or MAD? They worked!",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
694,"I'm developing my own version of Arya's kill list, but for asshole celebrities #BillCosby #PaulaDeen #JaredFromSubway #GOT",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
695,"@HomerWhite @BeauCards Illegal!!!!! DOJ,AG,law enforcement Hello anyone!!!!!!",Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
696,"@realDonaldTrump is the only candidate who has in no way, shape or form been brainwashed by the pc police.",Donald Trump,FAVOR,∀x (is Donald Trump(x) → ¬has been brainwashed by the pc police(x)),"Support the given target ""Donald Trump""",support
697,"@realDonaldTrump has formed the ""Racistublicans"". The political party for old fat assholes. #Racistublicans #Republicans",Donald Trump,AGAINST,∀x ((is a political party(x) ∧ is for old fat assholes(x)) → is formed by Donald Trump(x)) → is opposed(Donald Trump),"Oppose the given target ""Donald Trump""",opposed
698,#NothingMoreAmericanThan complaining about Mexicans when you've been marketing off their labor.,Donald Trump,AGAINST,"∀x (complains about y(x, Mexicans) ∧ benefits from y(Donald Trump, Mexicans) → is American(x)) → is Opposed(Donald Trump)","Oppose the given target ""Donald Trump""",opposed
699,@realDonaldTrump Just registered to Vote Today so I can contribute to help #MakeAmericaGreatAgain #Honesty,Donald Trump,FAVOR,∀x ((is mentioned(x) ∨ is referenced(x)) → supports Donald Trump(x)),"Support the given target ""Donald Trump""",support
700,571 Days Left Until Obama Leaves The White House.,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
701,"@realDonaldTrump you know that middle class is Latino's, right? You just shitted all over that working class you claim to need.",Donald Trump,AGAINST,"∀x ((is Donald Trump(x) ∧ is middle class(x) ∧ is Latino(x)) → is opposed to y(x, is working class(x)))","Opposed to the given target ""Donald Trump""",opposed
702,This Fight Isn't OVER! #Obamacare Is Obviously Broken & It Increases Health Care Costs For Millions Of Americans. #SCOTUScare,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
703,The country's fucked but we can marry!! Woo hoo!,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
704,"So gays can get married, but I still can't legally own a pet monkey in the USA -.- #thisiswhatswrongwiththeworld",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
705,"So, Donald gets fired, but reverend Al is still employed. Both are idiots. Makes zero sense, #NBC",Donald Trump,AGAINST,∀x ((gets fired(x) ∧ x = Donald Trump) → is an idiot(x)),"Oppose the given target ""Donald Trump""",opposed
